order_id,customer_id,category,payment_method,order_amount,discount_pct,customer_past_orders,customer_past_returns,customer_return_rate,account_age_days,day_of_week,hour_of_day,address_mismatch,returned
ORD101236,CUST1588,apparel,credit_card,298.26,5,6,0,0.0,1062,2,11,0,0
ORD101237,CUST2687,home_goods,credit_card,1221.64,5,1,0,0.0,210,1,4,0,0
ORD101238,CUST4406,electronics,cod,655.56,5,3,0,0.0,1257,5,16,0,1
ORD101239,CUST3918,footwear,UPI,163.39,15,4,1,0.25,855,3,2,0,0
ORD101240,CUST1537,apparel,netbanking,226.8,15,2,0,0.0,714,2,22,0,1
ORD101241,CUST4346,beauty,cod,956.96,0,4,1,0.25,1072,6,10,0,0
ORD101242,CUST2247,apparel,UPI,603.55,0,3,1,0.333,456,1,22,0,0
ORD101243,CUST1928,home_goods,credit_card,475.22,30,2,0,0.0,430,1,2,0,0
ORD101244,CUST4125,apparel,UPI,469.62,5,4,0,0.0,39,6,15,0,1
ORD101245,CUST1174,electronics,UPI,1708.28,0,3,0,0.0,68,6,21,0,0
ORD101246,CUST1242,beauty,UPI,601.04,5,3,1,0.333,519,0,2,0,1
ORD101247,CUST1042,apparel,UPI,1167.48,10,2,1,0.5,1233,1,18,1,1
ORD101248,CUST1756,books,debit_card,1328.7,40,5,0,0.0,60,0,4,0,0
ORD101249,CUST4857,home_goods,cod,776.19,10,2,0,0.0,713,2,5,0,0
ORD101250,CUST4198,books,cod,1284.53,0,2,0,0.0,496,4,18,0,0
ORD101251,CUST4357,footwear,UPI,414.61,50,2,1,0.5,1084,1,22,0,0
ORD101252,CUST2154,electronics,cod,193.83,15,1,1,1.0,9,5,3,1,0
ORD101253,CUST4770,footwear,netbanking,653.32,5,1,1,1.0,751,5,18,0,1
ORD101254,CUST3758,apparel,credit_card,465.63,0,6,1,0.167,727,3,13,0,0
ORD101255,CUST1932,beauty,UPI,577.72,10,1,1,1.0,644,0,14,0,0
ORD101256,CUST1556,beauty,debit_card,357.77,0,4,0,0.0,1444,2,17,0,0
ORD101257,CUST1336,home_goods,netbanking,261.87,5,1,1,1.0,237,3,9,0,0
ORD101258,CUST4015,home_goods,netbanking,342.91,5,1,1,1.0,463,4,13,0,0
ORD101259,CUST4503,beauty,credit_card,2309.72,30,1,0,0.0,143,6,15,1,0
ORD101260,CUST2505,electronics,UPI,729.59,15,5,0,0.0,1381,3,21,0,0
ORD101261,CUST2794,footwear,UPI,258.48,50,2,1,0.5,245,1,12,0,0
ORD101262,CUST3418,apparel,credit_card,690.05,0,0,0,0.0,133,2,6,0,0
ORD101263,CUST3436,beauty,UPI,462.19,5,3,0,0.0,477,6,13,0,0
ORD101264,CUST2140,books,cod,596.37,40,2,0,0.0,1216,2,20,1,0
ORD101265,CUST2458,beauty,cod,1404.9,10,1,1,1.0,829,3,16,0,0
ORD101266,CUST4145,beauty,UPI,1555.35,30,5,1,0.2,251,2,15,0,0
ORD101267,CUST3573,electronics,UPI,291.87,50,2,0,0.0,204,5,1,0,0
ORD101268,CUST3040,books,UPI,690.43,5,4,0,0.0,367,3,19,0,0
ORD101269,CUST1625,home_goods,cod,1124.98,40,5,0,0.0,1277,0,2,0,0
ORD101270,CUST3129,beauty,netbanking,2690.36,15,3,1,0.333,414,2,21,0,0
ORD101271,CUST3067,home_goods,cod,515.54,0,3,0,0.0,704,6,17,0,0
ORD101272,CUST4901,apparel,netbanking,910.05,20,4,0,0.0,244,3,14,0,1
ORD101273,CUST2541,beauty,netbanking,2371.59,10,0,0,0.0,74,0,5,0,0
ORD101274,CUST4524,home_goods,credit_card,320.52,20,7,0,0.0,1007,3,4,0,0
ORD101275,CUST2593,beauty,UPI,1113.62,40,2,0,0.0,1166,5,15,0,0
ORD101276,CUST3807,footwear,cod,1234.65,0,4,1,0.25,963,3,17,0,0
ORD101277,CUST3075,apparel,netbanking,988.92,5,1,0,0.0,540,3,18,1,0
ORD101278,CUST3526,books,debit_card,590.82,20,3,1,0.333,583,2,1,0,0
ORD101279,CUST1184,electronics,debit_card,725.17,40,3,0,0.0,715,6,23,0,0
ORD101280,CUST4134,books,debit_card,1975.95,20,4,0,0.0,780,0,13,0,0
ORD101281,CUST2463,beauty,debit_card,1285.29,0,4,0,0.0,116,5,7,0,0
ORD101282,CUST3654,home_goods,cod,1090.99,0,1,1,1.0,174,5,2,0,0
ORD101283,CUST1468,home_goods,credit_card,342.87,40,7,0,0.0,41,4,10,0,0
ORD101284,CUST3694,beauty,cod,432.03,10,5,0,0.0,1055,3,8,0,0
ORD101285,CUST2923,footwear,UPI,533.22,0,2,0,0.0,649,3,18,0,0
ORD101286,CUST3345,apparel,netbanking,1465.99,5,3,1,0.333,205,5,21,0,0
ORD101287,CUST3034,footwear,debit_card,827.93,15,4,0,0.0,342,4,9,0,0
ORD101288,CUST2785,electronics,netbanking,93.08,0,5,0,0.0,1302,6,2,0,0
ORD101289,CUST3194,electronics,debit_card,648.78,5,2,1,0.5,544,0,9,1,1
ORD101290,CUST2646,electronics,cod,625.47,15,2,1,0.5,189,5,18,0,1
ORD101291,CUST2379,home_goods,UPI,434.43,5,3,0,0.0,1161,6,16,0,0
ORD101292,CUST1859,home_goods,UPI,970.93,0,2,1,0.5,1335,6,9,0,0
ORD101293,CUST2228,beauty,cod,632.86,0,2,0,0.0,642,1,13,0,0
ORD101294,CUST3559,footwear,netbanking,1097.48,10,2,0,0.0,1376,6,17,0,0
ORD101295,CUST1076,books,cod,581.98,5,3,0,0.0,383,4,15,0,0
ORD101296,CUST4940,books,netbanking,707.45,5,3,0,0.0,549,5,17,0,0
ORD101297,CUST4492,beauty,cod,678.64,10,3,0,0.0,1489,5,1,0,0
ORD101298,CUST2492,beauty,credit_card,1109.9,5,2,1,0.5,493,1,23,0,0
ORD101299,CUST2229,beauty,netbanking,1121.5,30,2,0,0.0,653,6,2,0,0
ORD101300,CUST4465,beauty,debit_card,806.94,20,4,0,0.0,588,5,5,0,0
ORD101301,CUST3462,electronics,netbanking,2129.83,30,5,1,0.2,489,0,4,0,0
ORD101302,CUST2005,home_goods,netbanking,420.69,10,4,0,0.0,995,4,13,0,0
ORD101303,CUST4709,apparel,credit_card,4102.67,30,4,1,0.25,327,2,4,0,0
ORD101304,CUST4234,home_goods,cod,434.3,5,1,1,1.0,361,5,1,1,0
ORD101305,CUST2990,apparel,UPI,201.91,30,1,1,1.0,172,2,19,0,0
ORD101306,CUST1260,beauty,debit_card,2562.05,50,3,0,0.0,1376,5,2,0,1
ORD101307,CUST4439,books,credit_card,474.93,20,5,2,0.4,484,0,18,0,0
ORD101308,CUST4821,apparel,cod,1014.78,0,1,1,1.0,1361,6,18,1,1
ORD101309,CUST4815,footwear,debit_card,469.39,40,1,0,0.0,1017,0,7,0,0
ORD101310,CUST4166,home_goods,debit_card,755.66,30,1,1,1.0,1197,5,12,0,1
ORD101311,CUST4047,electronics,netbanking,821.54,15,5,0,0.0,447,1,3,0,0
ORD101312,CUST4972,home_goods,netbanking,1531.12,40,2,0,0.0,837,2,18,0,0
ORD101313,CUST3185,home_goods,UPI,415.98,5,2,0,0.0,649,4,13,0,0
ORD101314,CUST2009,home_goods,credit_card,101.03,15,7,0,0.0,744,3,22,0,1
ORD101315,CUST2262,apparel,cod,1249.11,10,2,0,0.0,72,6,23,0,0
ORD101316,CUST4853,apparel,credit_card,1332.2,5,3,1,0.333,519,4,12,0,1
ORD101317,CUST4925,books,debit_card,316.86,30,4,1,0.25,1404,0,17,0,1
ORD101318,CUST4512,beauty,netbanking,357.87,10,2,0,0.0,17,3,8,0,1
ORD101319,CUST4835,electronics,debit_card,344.69,0,2,2,1.0,431,6,5,1,0
ORD101320,CUST3586,home_goods,netbanking,463.78,0,2,1,0.5,70,2,2,0,0
ORD101321,CUST4852,beauty,netbanking,442.27,10,1,0,0.0,846,6,10,0,0
ORD101322,CUST4591,apparel,credit_card,992.13,40,2,0,0.0,1431,2,16,0,0
ORD101323,CUST2723,footwear,cod,809.35,20,2,1,0.5,670,3,22,0,0
ORD101324,CUST1213,books,credit_card,351.71,0,3,1,0.333,1291,3,20,0,0
ORD101325,CUST2641,electronics,debit_card,245.96,0,1,1,1.0,643,4,2,0,0
ORD101326,CUST2022,footwear,credit_card,1558.89,0,1,0,0.0,1217,5,13,0,0
ORD101327,CUST2308,beauty,netbanking,2833.43,10,3,1,0.333,274,2,5,0,0
ORD101328,CUST4386,home_goods,debit_card,535.19,0,0,0,0.0,407,0,13,0,0
ORD101329,CUST2611,beauty,cod,1734.88,0,5,0,0.0,460,0,0,1,0
ORD101330,CUST3650,footwear,credit_card,118.03,0,0,0,0.0,183,3,6,0,0
ORD101331,CUST4489,electronics,UPI,675.05,40,4,0,0.0,822,4,13,0,0
ORD101332,CUST1611,apparel,debit_card,142.31,15,6,0,0.0,349,4,3,0,0
ORD101333,CUST3153,beauty,netbanking,415.05,5,0,0,0.0,1380,3,3,0,0
ORD101334,CUST1832,electronics,debit_card,1546.75,15,2,0,0.0,590,5,15,0,0
ORD101335,CUST2766,electronics,cod,140.51,5,2,0,0.0,442,6,9,0,0
ORD101336,CUST1775,beauty,credit_card,1064.13,5,4,3,0.75,837,6,4,0,0
ORD101337,CUST4998,home_goods,credit_card,889.27,20,4,1,0.25,1266,3,7,0,0
ORD101338,CUST3802,books,netbanking,867.86,40,3,0,0.0,176,0,15,0,0
ORD101339,CUST2324,books,netbanking,278.57,50,2,0,0.0,1407,1,22,0,0
ORD101340,CUST2733,books,cod,1804.15,15,5,0,0.0,525,0,3,0,0
ORD101341,CUST1213,home_goods,credit_card,665.96,0,3,1,0.333,965,2,19,1,0
ORD101342,CUST4961,footwear,UPI,3255.72,0,2,1,0.5,11,2,16,0,0
ORD101343,CUST2239,beauty,debit_card,1643.23,10,4,1,0.25,271,4,1,0,0
ORD101344,CUST2066,electronics,cod,1139.01,10,2,0,0.0,1010,2,14,0,1
ORD101345,CUST2299,books,cod,1080.22,15,0,0,0.0,887,1,8,0,1
ORD101346,CUST1180,electronics,netbanking,487.85,5,3,1,0.333,576,5,11,1,0
ORD101347,CUST2158,home_goods,cod,612.7,30,1,1,1.0,541,4,10,0,0
ORD101348,CUST1675,home_goods,netbanking,1865.54,0,3,0,0.0,310,4,21,0,0
ORD101349,CUST2802,apparel,credit_card,965.14,0,1,0,0.0,305,0,7,0,1
ORD101350,CUST2926,home_goods,credit_card,278.41,0,0,0,0.0,1446,3,13,0,0
ORD101351,CUST4666,beauty,UPI,339.11,15,3,0,0.0,905,2,22,0,0
ORD101352,CUST2874,beauty,UPI,348.83,40,8,1,0.125,1475,6,4,0,0
ORD101353,CUST1383,electronics,debit_card,769.95,5,5,2,0.4,370,6,5,0,0
ORD101354,CUST4369,home_goods,cod,541.78,15,5,0,0.0,1359,4,6,0,0
ORD101355,CUST4979,apparel,cod,1881.64,15,4,0,0.0,1169,1,13,1,0
ORD101356,CUST2008,beauty,UPI,352.66,10,0,0,0.0,674,0,9,0,0
ORD101357,CUST3787,apparel,netbanking,1564.66,15,0,0,0.0,766,4,3,0,1
ORD101358,CUST1629,apparel,UPI,673.48,15,3,0,0.0,943,6,22,0,0
ORD101359,CUST2859,books,debit_card,336.82,40,1,1,1.0,1217,5,0,0,0
ORD101360,CUST1179,books,cod,2045.61,5,5,0,0.0,928,2,23,1,0
ORD101361,CUST4714,footwear,credit_card,601.19,5,2,1,0.5,433,6,1,0,1
ORD101362,CUST2158,home_goods,UPI,435.37,10,2,0,0.0,145,4,19,0,0
ORD101363,CUST2633,home_goods,credit_card,179.36,5,5,1,0.2,492,6,12,0,0
ORD101364,CUST4491,electronics,credit_card,2002.96,30,1,0,0.0,796,6,12,0,0
ORD101365,CUST4082,books,credit_card,1101.51,5,2,0,0.0,247,2,15,0,0
ORD101366,CUST4014,home_goods,cod,1706.44,15,2,0,0.0,269,2,21,0,1
ORD101367,CUST2505,footwear,credit_card,627.27,0,5,2,0.4,1003,3,12,0,0
ORD101368,CUST3306,footwear,netbanking,1108.95,5,0,0,0.0,185,6,13,0,0
ORD101369,CUST3514,electronics,netbanking,359.89,10,5,0,0.0,1292,3,2,0,0
ORD101370,CUST2399,beauty,credit_card,439.44,10,1,0,0.0,1327,5,22,0,0
ORD101371,CUST3028,footwear,cod,281.24,10,3,0,0.0,172,2,14,0,1
ORD101372,CUST4715,beauty,debit_card,575.14,0,0,0,0.0,305,1,21,1,0
ORD101373,CUST4446,electronics,cod,862.98,10,2,2,1.0,876,2,18,0,0
ORD101374,CUST1313,apparel,cod,921.94,15,6,1,0.167,221,4,13,0,0
ORD101375,CUST2903,books,cod,2199.91,15,3,0,0.0,519,2,8,0,0
ORD101376,CUST4148,footwear,UPI,908.65,5,2,1,0.5,234,5,21,0,0
ORD101377,CUST4220,electronics,netbanking,524.09,30,4,0,0.0,93,0,13,0,0
ORD101378,CUST2219,home_goods,cod,128.92,30,5,1,0.2,1483,3,21,0,0
ORD101379,CUST4308,home_goods,debit_card,640.57,0,3,1,0.333,384,1,5,0,0
ORD101380,CUST3474,home_goods,UPI,1479.86,10,2,0,0.0,889,4,0,0,1
ORD101381,CUST1477,apparel,credit_card,486.69,0,2,0,0.0,1344,3,14,0,0
ORD101382,CUST4558,books,cod,389.24,0,3,3,1.0,1487,3,9,0,0
ORD101383,CUST4989,footwear,debit_card,238.96,40,5,1,0.2,1415,5,22,0,0
ORD101384,CUST4295,home_goods,UPI,1837.33,0,4,0,0.0,257,1,0,0,0
ORD101385,CUST4342,apparel,credit_card,346.91,0,3,0,0.0,55,1,15,0,0
ORD101386,CUST3661,electronics,netbanking,384.46,50,2,0,0.0,1283,6,17,0,0
ORD101387,CUST2232,beauty,credit_card,839.53,30,9,0,0.0,971,3,0,0,0
ORD101388,CUST4696,electronics,netbanking,336.76,20,2,0,0.0,994,3,0,0,0
ORD101389,CUST3397,electronics,credit_card,1905.8,30,6,1,0.167,604,4,12,0,0
ORD101390,CUST1032,apparel,netbanking,535.03,5,1,1,1.0,852,6,15,0,0
ORD101391,CUST3440,books,cod,866.58,5,3,0,0.0,596,0,15,0,0
ORD101392,CUST3102,footwear,cod,626.61,15,2,0,0.0,1390,6,15,0,0
ORD101393,CUST1248,footwear,UPI,293.26,15,7,0,0.0,865,4,10,0,0
ORD101394,CUST2097,books,netbanking,541.44,0,3,0,0.0,970,0,15,0,0
ORD101395,CUST3646,home_goods,netbanking,1152.24,0,4,0,0.0,1429,3,0,0,0
ORD101396,CUST3974,electronics,netbanking,1386.06,20,4,1,0.25,705,3,7,0,0
ORD101397,CUST3407,books,debit_card,680.17,5,5,0,0.0,1234,6,22,0,0
ORD101398,CUST1537,home_goods,netbanking,1105.66,20,6,1,0.167,854,6,21,0,0
ORD101399,CUST2475,beauty,credit_card,951.21,30,3,1,0.333,1274,1,9,0,1
ORD101400,CUST1353,books,netbanking,805.03,30,6,0,0.0,265,1,6,0,0
ORD101401,CUST3015,apparel,netbanking,769.77,0,0,0,0.0,1012,2,7,0,1
ORD101402,CUST1192,apparel,debit_card,163.79,30,2,0,0.0,535,2,21,0,1
ORD101403,CUST4391,footwear,UPI,481.64,30,1,0,0.0,131,2,13,0,0
ORD101404,CUST1928,apparel,cod,784.73,0,9,0,0.0,459,3,8,1,0
ORD101405,CUST4214,home_goods,UPI,234.03,15,1,1,1.0,1141,2,4,0,1
ORD101406,CUST4578,footwear,cod,209.74,10,5,0,0.0,1372,0,22,0,0
ORD101407,CUST4875,beauty,netbanking,329.48,40,1,0,0.0,228,0,19,0,0
ORD101408,CUST4515,apparel,cod,242.71,5,6,0,0.0,86,4,3,0,0
ORD101409,CUST1483,electronics,debit_card,2158.25,40,6,1,0.167,322,5,9,0,0
ORD101410,CUST4121,footwear,netbanking,420.93,5,2,1,0.5,204,1,20,0,0
ORD101411,CUST4355,electronics,UPI,576.69,30,4,0,0.0,414,3,13,0,0
ORD101412,CUST1026,electronics,netbanking,899.45,0,2,0,0.0,700,2,16,0,0
ORD101413,CUST2089,home_goods,netbanking,2312.1,15,4,3,0.75,739,5,21,0,0
ORD101414,CUST4085,footwear,netbanking,985.16,50,3,0,0.0,468,1,13,0,0
ORD101415,CUST2676,beauty,cod,1766.23,0,2,2,1.0,1398,2,0,0,0
ORD101416,CUST4154,apparel,cod,2449.58,5,0,0,0.0,143,0,10,0,1
ORD101417,CUST4163,electronics,netbanking,224.94,50,8,0,0.0,126,3,1,0,0
ORD101418,CUST3627,electronics,cod,1028.98,0,3,0,0.0,119,5,22,0,0
ORD101419,CUST4587,footwear,debit_card,308.75,5,2,1,0.5,859,3,21,0,0
ORD101420,CUST4578,home_goods,debit_card,1998.28,20,3,0,0.0,705,0,8,1,0
ORD101421,CUST3500,electronics,netbanking,249.89,20,2,1,0.5,914,5,6,0,0
ORD101422,CUST3557,footwear,netbanking,869.56,10,4,0,0.0,1429,2,20,0,0
ORD101423,CUST1808,home_goods,UPI,547.75,0,5,0,0.0,76,4,10,0,0
ORD101424,CUST3944,books,credit_card,498.01,10,3,0,0.0,1066,4,9,0,0
ORD101425,CUST3095,footwear,debit_card,495.61,15,1,0,0.0,1068,2,20,0,0
ORD101426,CUST1114,footwear,cod,504.27,15,4,0,0.0,530,1,9,0,0
ORD101427,CUST3069,apparel,UPI,1983.16,0,1,1,1.0,764,2,20,0,0
ORD101428,CUST1507,apparel,UPI,1475.01,20,6,0,0.0,920,2,18,0,1
ORD101429,CUST2856,home_goods,credit_card,1111.54,5,1,0,0.0,1192,4,22,0,0
ORD101430,CUST3571,books,cod,3045.72,50,4,0,0.0,1220,1,11,0,0
ORD101431,CUST3731,books,cod,312.42,30,5,3,0.6,1378,1,22,0,0
ORD101432,CUST4020,electronics,UPI,463.35,50,2,2,1.0,672,4,18,0,1
ORD101433,CUST4188,home_goods,netbanking,1789.87,10,4,1,0.25,201,1,22,0,0
ORD101434,CUST2687,apparel,UPI,250.35,5,1,0,0.0,128,3,4,0,0
ORD101435,CUST2827,apparel,debit_card,856.64,30,5,2,0.4,1387,4,12,0,1
ORD101436,CUST3125,beauty,debit_card,1175.99,0,3,0,0.0,1197,3,20,0,0
ORD101437,CUST2802,books,netbanking,3671.14,0,1,0,0.0,1499,3,5,0,0
ORD101438,CUST1520,beauty,netbanking,2475.34,10,3,1,0.333,265,5,16,0,0
ORD101439,CUST1483,books,credit_card,693.97,15,4,0,0.0,933,3,1,0,0
ORD101440,CUST4866,footwear,debit_card,354.05,50,4,0,0.0,244,4,13,0,0
ORD101441,CUST2513,footwear,debit_card,237.92,5,2,0,0.0,83,4,4,0,0
ORD101442,CUST2248,home_goods,debit_card,846.1,5,6,0,0.0,603,3,0,0,1
ORD101443,CUST1582,footwear,netbanking,926.57,20,7,1,0.143,100,2,9,0,0
ORD101444,CUST4355,books,netbanking,823.53,30,4,1,0.25,5,0,17,0,0
ORD101445,CUST4565,apparel,netbanking,9919.07,40,0,0,0.0,986,4,9,0,0
ORD101446,CUST4687,home_goods,netbanking,382.97,20,1,0,0.0,974,6,23,0,0
ORD101447,CUST1543,electronics,cod,534.58,15,4,1,0.25,1304,3,14,0,1
ORD101448,CUST1610,books,debit_card,3277.91,0,3,0,0.0,183,6,19,0,0
ORD101449,CUST2677,beauty,credit_card,554.83,20,3,0,0.0,810,2,17,0,0
ORD101450,CUST3746,beauty,debit_card,457.36,10,5,0,0.0,1323,0,5,0,1
ORD101451,CUST3342,books,debit_card,211.92,0,4,0,0.0,1150,5,3,0,0
ORD101452,CUST1348,electronics,cod,1079.34,15,3,1,0.333,1110,4,1,1,0
ORD101453,CUST3137,electronics,netbanking,341.22,0,1,0,0.0,1030,0,3,0,0
ORD101454,CUST3178,electronics,UPI,449.61,30,3,0,0.0,564,6,6,0,0
ORD101455,CUST3890,footwear,netbanking,359.07,20,4,0,0.0,174,6,17,0,0
ORD101456,CUST2645,footwear,UPI,647.0,30,5,0,0.0,1007,6,0,0,0
ORD101457,CUST1739,beauty,UPI,654.64,10,6,0,0.0,1082,2,12,0,0
ORD101458,CUST1469,apparel,cod,1574.98,10,2,0,0.0,345,2,4,0,1
ORD101459,CUST4146,apparel,credit_card,872.95,0,4,0,0.0,629,3,21,0,0
ORD101460,CUST3516,home_goods,credit_card,893.76,15,3,2,0.667,56,5,1,0,0
ORD101461,CUST1404,home_goods,credit_card,9229.95,15,0,0,0.0,846,2,8,0,0
ORD101462,CUST4390,apparel,UPI,571.82,0,5,0,0.0,415,1,19,0,1
ORD101463,CUST3019,footwear,cod,239.13,50,2,0,0.0,789,0,8,0,0
ORD101464,CUST2903,footwear,netbanking,98.87,20,3,0,0.0,135,3,0,0,0
ORD101465,CUST1957,apparel,debit_card,357.44,30,5,0,0.0,1135,4,21,0,0
ORD101466,CUST4125,footwear,credit_card,1035.77,20,6,0,0.0,624,4,13,0,1
ORD101467,CUST4466,books,cod,389.68,20,5,0,0.0,417,6,4,0,0
ORD101468,CUST1688,electronics,cod,1358.18,0,5,0,0.0,868,4,14,0,0
ORD101469,CUST4328,beauty,cod,1446.75,10,7,0,0.0,593,5,5,0,0
ORD101470,CUST4823,beauty,debit_card,117.25,15,4,3,0.75,1225,2,21,0,0
ORD101471,CUST2439,books,credit_card,731.18,0,5,1,0.2,1199,6,16,0,0
ORD101472,CUST1661,books,cod,1049.32,10,2,1,0.5,1154,0,9,0,0
ORD101473,CUST3860,apparel,credit_card,456.2,20,4,1,0.25,1485,4,8,0,0
ORD101474,CUST1863,footwear,cod,520.06,0,2,0,0.0,652,5,10,0,0
ORD101475,CUST4083,books,netbanking,671.87,10,2,0,0.0,560,1,21,1,0
ORD101476,CUST2399,electronics,netbanking,150.69,10,3,0,0.0,1228,2,0,1,0
ORD101477,CUST1547,books,UPI,538.7,5,7,0,0.0,1247,3,0,1,0
ORD101478,CUST3755,electronics,netbanking,495.87,0,7,0,0.0,1139,5,22,0,0
ORD101479,CUST2608,footwear,UPI,311.3,50,1,0,0.0,1330,5,2,0,0
ORD101480,CUST4655,books,netbanking,2197.65,10,2,0,0.0,1377,0,11,1,0
ORD101481,CUST2541,footwear,debit_card,639.33,40,3,0,0.0,793,1,22,1,1
ORD101482,CUST1511,beauty,debit_card,622.36,10,3,0,0.0,396,3,0,0,1
ORD101483,CUST1081,home_goods,debit_card,785.51,10,3,1,0.333,393,0,19,0,0
ORD101484,CUST4311,books,credit_card,2148.81,0,2,0,0.0,480,3,11,0,0
ORD101485,CUST3018,books,cod,721.36,5,5,0,0.0,429,0,6,1,0
ORD101486,CUST3615,beauty,UPI,149.28,5,0,0,0.0,569,4,16,0,0
ORD101487,CUST3260,electronics,cod,370.57,0,5,1,0.2,1377,5,19,0,0
ORD101488,CUST1267,footwear,credit_card,139.18,20,2,0,0.0,134,1,8,1,0
ORD101489,CUST4504,electronics,cod,1947.24,20,6,0,0.0,1493,6,8,0,0
ORD101490,CUST3777,apparel,cod,671.93,15,4,1,0.25,1259,2,21,0,0
ORD101491,CUST2859,apparel,netbanking,337.94,0,2,0,0.0,1313,5,20,0,1
ORD101492,CUST4845,home_goods,netbanking,1015.81,0,2,1,0.5,834,2,3,0,0
ORD101493,CUST2911,beauty,debit_card,94.21,30,1,1,1.0,1060,6,1,0,0
ORD101494,CUST1919,apparel,debit_card,249.53,0,2,0,0.0,861,4,14,0,0
ORD101495,CUST2605,electronics,debit_card,1337.36,10,1,0,0.0,168,4,0,1,0
ORD101496,CUST1924,books,netbanking,2526.99,15,1,1,1.0,153,1,6,0,0
ORD101497,CUST2273,apparel,UPI,2624.28,40,5,0,0.0,58,3,13,0,0
ORD101498,CUST3427,books,debit_card,669.06,15,1,1,1.0,513,1,3,0,0
ORD101499,CUST4927,home_goods,UPI,211.69,0,1,1,1.0,684,4,7,1,0
ORD101500,CUST4177,footwear,cod,153.12,15,2,0,0.0,899,6,3,0,0
ORD101501,CUST3371,apparel,UPI,192.32,10,3,1,0.333,125,0,12,0,0
ORD101502,CUST4472,books,UPI,2652.98,50,2,0,0.0,262,0,14,0,0
ORD101503,CUST3501,books,netbanking,213.23,15,4,1,0.25,135,0,21,0,0
ORD101504,CUST1213,home_goods,netbanking,1177.83,30,4,1,0.25,823,0,19,0,0
ORD101505,CUST1954,footwear,cod,271.89,10,2,0,0.0,22,3,12,0,0
ORD101506,CUST2753,footwear,cod,940.63,10,1,0,0.0,208,2,20,1,1
ORD101507,CUST4206,apparel,netbanking,1603.44,30,3,0,0.0,1060,2,18,0,1
ORD101508,CUST1420,apparel,cod,704.25,0,4,2,0.5,1461,0,18,0,1
ORD101509,CUST1793,footwear,credit_card,1782.48,5,4,0,0.0,1306,4,8,0,0
ORD101510,CUST2971,books,cod,1095.09,0,5,1,0.2,911,1,7,0,0
ORD101511,CUST1180,apparel,credit_card,922.22,0,1,0,0.0,639,4,13,0,0
ORD101512,CUST3669,home_goods,debit_card,497.83,15,0,0,0.0,1196,4,4,0,1
ORD101513,CUST2264,footwear,debit_card,510.2,40,1,0,0.0,597,2,0,0,0
ORD101514,CUST3693,books,credit_card,2423.29,10,1,0,0.0,118,1,16,0,0
ORD101515,CUST3291,apparel,netbanking,510.3,15,2,0,0.0,705,1,6,0,0
ORD101516,CUST1824,apparel,debit_card,547.78,5,2,0,0.0,388,5,15,0,0
ORD101517,CUST2914,footwear,debit_card,814.8,30,2,0,0.0,1185,4,10,0,0
ORD101518,CUST2714,home_goods,credit_card,1235.34,40,0,0,0.0,215,3,1,0,1
ORD101519,CUST4768,apparel,credit_card,1178.08,0,2,0,0.0,1420,1,14,0,0
ORD101520,CUST1979,beauty,debit_card,407.91,15,3,2,0.667,770,1,12,0,0
ORD101521,CUST1027,home_goods,UPI,312.75,30,9,1,0.111,152,2,0,0,1
ORD101522,CUST1583,home_goods,netbanking,675.94,15,2,0,0.0,399,5,18,1,0
ORD101523,CUST2474,apparel,UPI,87.28,10,1,0,0.0,408,1,9,0,0
ORD101524,CUST4626,home_goods,credit_card,2014.04,0,2,2,1.0,696,6,17,0,0
ORD101525,CUST1802,apparel,credit_card,343.75,0,3,1,0.333,537,0,0,0,0
ORD101526,CUST1562,beauty,UPI,820.66,50,1,0,0.0,694,1,9,0,0
ORD101527,CUST2514,home_goods,credit_card,1680.48,40,3,0,0.0,1080,6,19,0,0
ORD101528,CUST4597,books,UPI,88.34,20,2,1,0.5,243,1,4,0,0
ORD101529,CUST1785,footwear,netbanking,687.77,10,2,0,0.0,1423,2,10,0,1
ORD101530,CUST3605,electronics,UPI,1515.53,30,3,0,0.0,1262,4,6,0,0
ORD101531,CUST2204,electronics,debit_card,1702.5,10,0,0,0.0,507,0,20,0,0
ORD101532,CUST4575,electronics,cod,1003.68,5,2,0,0.0,1197,3,6,0,0
ORD101533,CUST4213,beauty,cod,1164.51,40,4,1,0.25,133,1,16,0,0
ORD101534,CUST4614,books,cod,216.4,0,2,0,0.0,767,3,16,0,0
ORD101535,CUST2318,books,debit_card,1890.25,5,3,3,1.0,1077,5,15,0,0
ORD101536,CUST3026,beauty,debit_card,1329.67,30,6,2,0.333,1191,3,20,1,0
ORD101537,CUST3391,books,UPI,191.95,5,1,0,0.0,425,1,6,0,0
ORD101538,CUST1960,beauty,credit_card,877.77,0,5,1,0.2,627,3,12,0,0
ORD101539,CUST4831,home_goods,debit_card,288.38,50,1,1,1.0,1128,0,4,0,1
ORD101540,CUST2208,beauty,cod,1820.94,0,2,1,0.5,721,1,18,0,0
ORD101541,CUST3098,footwear,debit_card,499.34,15,2,0,0.0,873,3,14,0,0
ORD101542,CUST2505,beauty,debit_card,564.88,20,5,0,0.0,560,3,0,0,0
ORD101543,CUST1957,home_goods,UPI,589.99,0,2,1,0.5,736,0,9,0,0
ORD101544,CUST3100,footwear,UPI,1446.8,20,3,0,0.0,567,1,3,0,1
ORD101545,CUST2475,apparel,cod,761.85,0,3,1,0.333,411,2,6,0,1
